url,parent,child,depth
https://mmb.moneycontrol.com/,,,0
https://www.moneycontrol.com/video-shows/,,video-shows,1
https://www.moneycontrol.com/msite/mudrex,msite,mudrex,2
https://www.moneycontrol.com/bharat-option-traders-summit/,,bharat-option-traders-summit,1
https://www.moneycontrol.com/open-demat-account-online?classic=true&script_id=INE202E01016&ex=NSE&site=web&asset_class=stock&utm_source=moneycontrol&utm_medium=webstockpage&utm_campaign=tradenow&utm_content=webbutton,,open-demat-account-online,1
https://moneycontrol.com/credit-cards,,credit-cards,1
https://www.moneycontrol.com/,,,0
https://www.moneycontrol.com/sitemap.php,,sitemap.php,1
https://www.moneycontrol.com/news/ipl-2022/,news,ipl-2022,2
https://www.moneycontrol.com/news/business/markets/,business,markets,3
https://www.moneycontrol.com/news/,,news,1
https://www.moneycontrol.com/india/bestportfoliomanager/investment-tool,bestportfoliomanager,investment-tool,3
https://www.moneycontrol.com/commodity/,,commodity,1
https://www.moneycontrol.com/mutualfundindia/,,mutualfundindia,1
https://www.moneycontrol.com/personal-finance/,,personal-finance,1
https://mmb.moneycontrol.com/,,,0
https://www.moneycontrol.com/video-shows/,,video-shows,1
https://www.moneycontrol.com/subscription/,,subscription,1
https://www.moneycontrol.com/news/evs-electric-vehicles,news,evs-electric-vehicles,2
https://www.moneycontrol.com/cryptocurrency/,,cryptocurrency,1
https://www.moneycontrol.com/news/immigration-guide,news,immigration-guide,2
https://www.moneycontrol.com/news/business/startups/,business,startups,3
https://www.moneycontrol.com/news/trends/,news,trends,2
https://www.moneycontrol.com/news/technology/,news,technology,2
https://www.moneycontrol.com/news/technology/,news,technology,2
https://www.moneycontrol.com/news/business/personal-finance/income-tax-filing/,personal-finance,income-tax-filing,4
https://www.moneycontrol.com/news/opinion/,news,opinion,2
https://www.moneycontrol.com/webinar,,webinar,1
https://www.moneycontrol.com/news/news-all/,news,news-all,2
https://www.moneycontrol.com/equity-research/,,equity-research,1
https://www.moneycontrol.com/sme/,,sme,1
https://www.moneycontrol.com/msite/mygoldguide,msite,mygoldguide,2
https://www.moneycontrol.com/news/fintech/,news,fintech,2
https://www.moneycontrol.com/stocksmarketsindia/,,stocksmarketsindia,1
https://www.moneycontrol.com/markets/indian-indices/,markets,indian-indices,2
https://www.moneycontrol.com/stocks/marketstats/index.php,marketstats,index.php,3
https://www.moneycontrol.com/stocks/marketstats/nsegainer/index.php,nsegainer,index.php,4
https://www.moneycontrol.com/stocks/marketstats/nseloser/index.php,nseloser,index.php,4
https://www.moneycontrol.com/stocks/marketstats/onlybuyers.php,marketstats,onlybuyers.php,3
https://www.moneycontrol.com/stocks/marketstats/onlysellers.php,marketstats,onlysellers.php,3
https://www.moneycontrol.com/stocks/marketstats/nsehigh/index.php,nsehigh,index.php,4
https://www.moneycontrol.com/stocks/marketstats/nselow/index.php,nselow,index.php,4
https://www.moneycontrol.com/stocks/marketstats/nse_pshockers/index.php,nse_pshockers,index.php,4
https://www.moneycontrol.com/stocks/marketstats/nse_vshockers/index.php,nse_vshockers,index.php,4
https://www.moneycontrol.com/stocks/marketstats/nsemact1/index.php,nsemact1,index.php,4
https://www.moneycontrol.com/markets/global-indices/,markets,global-indices,2
https://www.moneycontrol.com/india-investors-portfolio/,,india-investors-portfolio,1
https://www.moneycontrol.com/economic-calendar,,economic-calendar,1
https://www.moneycontrol.com/markets/fno-market-snapshot,markets,fno-market-snapshot,2
https://www.moneycontrol.com/stocks/marketstats/fii_dii_activity/index.php,fii_dii_activity,index.php,4
https://www.moneycontrol.com/stocks/marketinfo/upcoming_actions/home.html,upcoming_actions,home.html,4
https://www.moneycontrol.com/markets/earnings/,markets,earnings,2
https://www.moneycontrol.com/commodity/,,commodity,1
https://www.moneycontrol.com/markets/currencies/,markets,currencies,2
https://www.moneycontrol.com/markets/premarket/,markets,premarket,2
https://www.moneycontrol.com/markets/stock-advice/,markets,stock-advice,2
https://www.moneycontrol.com/broker-research/,,broker-research,1
https://www.moneycontrol.com/markets/technicals/,markets,technicals,2
https://www.moneycontrol.com/webinar,,webinar,1
https://www.moneycontrol.com/pro-interviews,,pro-interviews,1
https://www.moneycontrol.com/ipo/,,ipo,1
https://www.moneycontrol.com/fixed-income/bonds/,fixed-income,bonds,2
https://www.moneycontrol.com/cryptocurrency/,,cryptocurrency,1
https://www.moneycontrol.com/mccode/tools/,mccode,tools,2
https://www.moneycontrol.com/news/,,news,1
https://www.moneycontrol.com/news/business/,news,business,2
https://www.moneycontrol.com/news/business/mutual-funds/,business,mutual-funds,3
https://www.moneycontrol.com/news/business/stocks/,business,stocks,3
https://www.moneycontrol.com/news/business/startups/,business,startups,3
https://www.moneycontrol.com/news/business/economy/,business,economy,3
https://www.moneycontrol.com/news/business/personal-finance/,business,personal-finance,3
https://www.moneycontrol.com/real-estate-property/,,real-estate-property,1
https://www.moneycontrol.com/news/tags/companies.html,tags,companies.html,3
https://www.moneycontrol.com/news/business/ipo/,business,ipo,3
https://www.moneycontrol.com/news/evs-electric-vehicles,news,evs-electric-vehicles,2
https://www.moneycontrol.com/bestportfolio/wealth-management-tool/stock_watchlist,wealth-management-tool,stock_watchlist,3
https://www.moneycontrol.com/bestportfolio/wealth-management-tool/mfwatchlist_more,wealth-management-tool,mfwatchlist_more,3
https://www.moneycontrol.com/bestportfolio/wealth-management-tool/comm_watchlist,wealth-management-tool,comm_watchlist,3
https://www.moneycontrol.com/bestportfolio/wealth-management-tool/fno_watchlist,wealth-management-tool,fno_watchlist,3
https://www.moneycontrol.com/bestportfolio/wealth-management-tool/currency_watchlist,wealth-management-tool,currency_watchlist,3
https://www.moneycontrol.com/portfolio-management/portfolio-investment-dashboard/stock/watchlist,stock,watchlist,4
https://www.moneycontrol.com/portfolio-management/portfolio-investment-dashboard/mutualfund/watchlist,mutualfund,watchlist,4
https://www.moneycontrol.com/portfolio-management/portfolio-investment-dashboard/commodity/watchlist,commodity,watchlist,4
https://www.moneycontrol.com/portfolio-management/portfolio-investment-dashboard/currency/watchlist,currency,watchlist,4
https://www.moneycontrol.com/portfolio-management/portfolio-investment-signup.php,portfolio-management,portfolio-investment-signup.php,2
https://www.moneycontrol.com/bestportfolio/wealth-management-tool/investments,wealth-management-tool,investments,3
https://www.moneycontrol.com/bestportfolio/wealth-management-tool/investments#mf_summ_div,wealth-management-tool,investments,3
https://www.moneycontrol.com/bestportfolio/wealth-management-tool/investments#ulp_summ_div,wealth-management-tool,investments,3
https://www.moneycontrol.com/bestportfolio/wealth-management-tool/investments#fd_summ_div,wealth-management-tool,investments,3
https://www.moneycontrol.com/bestportfolio/wealth-management-tool/investments#bul_summ_div,wealth-management-tool,investments,3
https://www.moneycontrol.com/bestportfolio/wealth-management-tool/investments#nsel_summ_div,wealth-management-tool,investments,3
https://www.moneycontrol.com/bestportfolio/wealth-management-tool/investments#prop_summ_div,wealth-management-tool,investments,3
https://www.moneycontrol.com/bestportfolio/wealth-management-tool/investments#lon_summ_div,wealth-management-tool,investments,3
https://www.moneycontrol.com/bestportfolio/wealth-management-tool/investments#asset_summ_div,wealth-management-tool,investments,3
https://www.moneycontrol.com/bestportfolio/wealth-management-tool/investments#borrow_summ_div,wealth-management-tool,investments,3
https://www.moneycontrol.com/portfolio-management/portfolio-investment-dashboard,portfolio-management,portfolio-investment-dashboard,2
https://www.moneycontrol.com/portfolio-management/portfolio-investment-dashboard/stock,portfolio-investment-dashboard,stock,3
https://www.moneycontrol.com/portfolio-management/portfolio-investment-dashboard/mutualfund,portfolio-investment-dashboard,mutualfund,3
https://www.moneycontrol.com/portfolio-management/portfolio-investment-dashboard/ulips,portfolio-investment-dashboard,ulips,3
https://www.moneycontrol.com/portfolio-management/portfolio-investment-dashboard/fixedincome,portfolio-investment-dashboard,fixedincome,3
https://www.moneycontrol.com/portfolio-management/portfolio-investment-dashboard/bullion,portfolio-investment-dashboard,bullion,3
https://www.moneycontrol.com/portfolio-management/portfolio-investment-dashboard/property,portfolio-investment-dashboard,property,3
https://www.moneycontrol.com/portfolio-management/portfolio-investment-dashboard/loan,portfolio-investment-dashboard,loan,3
https://www.moneycontrol.com/portfolio-management/portfolio-investment-dashboard/otherassets,portfolio-investment-dashboard,otherassets,3
https://www.moneycontrol.com/portfolio-management/portfolio-investment-dashboard/borrowings,portfolio-investment-dashboard,borrowings,3
https://www.moneycontrol.com/commodity/,,commodity,1
https://www.moneycontrol.com/commodities/mcx/gainers/all_0.html,gainers,all_0.html,4
https://www.moneycontrol.com/commodities/mcx/losers/all_0.html,losers,all_0.html,4
https://www.moneycontrol.com/commodities/mcx/active_value/all_0.html,active_value,all_0.html,4
https://www.moneycontrol.com/commodities/mcx/most_active/all_0.html,most_active,all_0.html,4
https://www.moneycontrol.com/shows/commodities-moneycontrol/,shows,commodities-moneycontrol,2
https://www.moneycontrol.com/msite/mygoldguide,msite,mygoldguide,2
https://www.moneycontrol.com/mutualfundindia/,,mutualfundindia,1
https://www.moneycontrol.com/mutual-fund/mc-30,mutual-fund,mc-30,2
https://www.moneycontrol.com/mutual-funds/performance-tracker/all-categories,performance-tracker,all-categories,3
https://www.moneycontrol.com/mutual-funds/best-funds/equity.html,best-funds,equity.html,3
https://www.moneycontrol.com/mutualfundindia/mutual-fund-discussion-forum/,mutualfundindia,mutual-fund-discussion-forum,2
https://www.moneycontrol.com/mutual-funds/performance-tracker/returns/large-cap-fund.html,returns,large-cap-fund.html,4
https://www.moneycontrol.com/mf/etf/,mf,etf,2
https://www.moneycontrol.com/mutual-funds/find-fund/,mutual-funds,find-fund,2
https://www.moneycontrol.com/mutual-funds/best-funds/equity.html,best-funds,equity.html,3
https://www.moneycontrol.com/mutual-funds/performance-tracker/returns/large-cap-fund.html,returns,large-cap-fund.html,4
https://www.moneycontrol.com/mutual-funds/performance-tracker/sip-returns/large-cap-fund.html,sip-returns,large-cap-fund.html,4
https://www.moneycontrol.com/mf/etf/,mf,etf,2
https://www.moneycontrol.com/mutual-funds/new-fund-offers,mutual-funds,new-fund-offers,2
https://www.moneycontrol.com/mutual-funds/performance-tracker/all-categories,performance-tracker,all-categories,3
https://www.moneycontrol.com/mutualfundindia/learn/,mutualfundindia,learn,2
https://www.moneycontrol.com/mf/returns-calculator.php,mf,returns-calculator.php,2
https://www.moneycontrol.com/mutual-funds/tools/lumpsum-sip-balancer,tools,lumpsum-sip-balancer,3
https://www.moneycontrol.com/mutual-funds/tools/delay-cost-calculator,tools,delay-cost-calculator,3
https://www.moneycontrol.com/mf/sipcalculator.php,mf,sipcalculator.php,2
https://www.moneycontrol.com/personal-finance/,,personal-finance,1
https://www.moneycontrol.com/personal-finance/investing/,personal-finance,investing,2
https://www.moneycontrol.com/personal-finance/insurance/,personal-finance,insurance,2
https://www.moneycontrol.com/personal-finance/banking/,personal-finance,banking,2
https://www.moneycontrol.com/real-estate-property/,,real-estate-property,1
https://www.moneycontrol.com/personal-finance/tools/,personal-finance,tools,2
https://www.moneycontrol.com/forum-topics/ask-the-expert/,forum-topics,ask-the-expert,2
https://www.moneycontrol.com/personal-finance/explainer/,personal-finance,explainer,2
https://www.moneycontrol.com/personal-finance/income-tax-filing,personal-finance,income-tax-filing,2
https://www.moneycontrol.com/personal-finance/nps-national-pension-scheme,personal-finance,nps-national-pension-scheme,2
https://www.moneycontrol.com/personal-finance/loans,personal-finance,loans,2
https://www.moneycontrol.com/fixed-income/calculator/fixed-deposit-calculator.html,calculator,fixed-deposit-calculator.html,3
https://www.moneycontrol.com/news/tags/company-fixed-deposits.html,tags,company-fixed-deposits.html,3
https://www.moneycontrol.com/personal-finance/income-tax-filing/,personal-finance,income-tax-filing,2
https://www.moneycontrol.com/personal-finance/tools/income-tax-calculator,tools,income-tax-calculator,3
https://www.moneycontrol.com/personal-finance/tools/emergency-fund-calculator.html,tools,emergency-fund-calculator.html,3
https://www.moneycontrol.com/personal-finance/tools/carloan-emi-calculator.html,tools,carloan-emi-calculator.html,3
https://www.moneycontrol.com/personal-finance/tools/emi-calculator.html,tools,emi-calculator.html,3
https://www.moneycontrol.com/personal-finance/tools/education-loan-emi-calculator.html,tools,education-loan-emi-calculator.html,3
https://www.moneycontrol.com/personal-finance/tools/credit-card-debt-payoff-calculator.html,tools,credit-card-debt-payoff-calculator.html,3
https://www.moneycontrol.com/personal-finance/tools/provident-fund-calculator.html,tools,provident-fund-calculator.html,3
https://www.moneycontrol.com/personal-finance/tools/asset-allocation-calculator.html,tools,asset-allocation-calculator.html,3
https://www.moneycontrol.com/personal-finance/tools/debt-reduction-plan-calculator.html,tools,debt-reduction-plan-calculator.html,3
https://www.moneycontrol.com/personal-finance/tools/debt-evaluation-calculator.html,tools,debt-evaluation-calculator.html,3
https://www.moneycontrol.com/personal-finance/tools/current-expenses-calculator.html,tools,current-expenses-calculator.html,3
https://mmb.moneycontrol.com/,,,0
https://mmb.moneycontrol.com/membership-rules/,,membership-rules,1
https://mmb.moneycontrol.com/forum-topics/ask-the-expert/,forum-topics,ask-the-expert,2
https://mmb.moneycontrol.com/top-boarders/,,top-boarders,1
https://www.moneycontrol.com/mutualfundindia/mutual-fund-discussion-forum/,mutualfundindia,mutual-fund-discussion-forum,2
https://mmb.moneycontrol.com/forum-topics/latest-threads.html,forum-topics,latest-threads.html,2
https://mmb.moneycontrol.com/forum-topics/stocks-1.html,forum-topics,stocks-1.html,2
https://mmb.moneycontrol.com/forum-topics/market-view/index-246280.html,market-view,index-246280.html,3
https://mmb.moneycontrol.com/forum-topics/commodity/gold-509313.html,commodity,gold-509313.html,3
https://mmb.moneycontrol.com/forum-topics/personal-finance-5.html,forum-topics,personal-finance-5.html,2
https://mmb.moneycontrol.com/forum-topics/market-view/just-posted-509249.html,market-view,just-posted-509249.html,3
https://mmb.moneycontrol.com/poll/,,poll,1
https://mmb.moneycontrol.com/poll/historical-polls/,poll,historical-polls,2
https://mmb.moneycontrol.com/poll/market-sentiments/,poll,market-sentiments,2
https://www.moneycontrol.com/video-shows/,,video-shows,1
https://www.moneycontrol.com/news/videos/,news,videos,2
https://www.moneycontrol.com/news/videos/,news,videos,2
https://www.moneycontrol.com/shows/coffee-can-investing/,shows,coffee-can-investing,2
https://www.moneycontrol.com/shows/ideas-for-profit/,shows,ideas-for-profit,2
https://www.moneycontrol.com/shows/commodities-moneycontrol/,shows,commodities-moneycontrol,2
https://www.moneycontrol.com/shows/in-focus-with-udayan-mukherjee/,shows,in-focus-with-udayan-mukherjee,2
https://www.moneycontrol.com/shows/3-point-analysis/,shows,3-point-analysis,2
https://www.moneycontrol.com/shows/technical-views/,shows,technical-views,2
https://www.moneycontrol.com/shows/reporters-take/,shows,reporters-take,2
https://www.moneycontrol.com/shows/explained/,shows,explained,2
https://www.moneycontrol.com/shows/political-bazaar/,shows,political-bazaar,2
https://www.moneycontrol.com/shows/editors-take/,shows,editors-take,2
https://www.moneycontrol.com/shows/millennial-pulse/,shows,millennial-pulse,2
https://www.moneycontrol.com/shows/modi-government-report-card/,shows,modi-government-report-card,2
https://www.moneycontrol.com/budget-2022/,,budget-2022,1
https://www.moneycontrol.com/podcast/,,podcast,1
https://www.moneycontrol.com/news/tags/podcast.html,tags,podcast.html,3
https://www.moneycontrol.com/shows/the-market-podcast/,shows,the-market-podcast,2
https://www.moneycontrol.com/shows/future-wise/,shows,future-wise,2
https://www.moneycontrol.com/shows/simply-save/,shows,simply-save,2
https://www.moneycontrol.com/shows/stock-picks-of-the-day/,shows,stock-picks-of-the-day,2
https://www.moneycontrol.com/shows/coronavirus-essential/,shows,coronavirus-essential,2
https://www.moneycontrol.com/news/tags/slideshows.html,tags,slideshows.html,3
https://www.moneycontrol.com/news/infographic/,news,infographic,2
https://hindi.moneycontrol.com/tv/,,tv,1
https://gujarati.moneycontrol.com/tv/,,tv,1
https://www.moneycontrol.com/msite/finity-direct-mutual-fund-investments,msite,finity-direct-mutual-fund-investments,2
https://www.moneycontrol.com/crypto-exchanges,,crypto-exchanges,1
https://www.moneycontrol.com/msite/global-investing,msite,global-investing,2
https://www.moneycontrol.com/promos/pro.php,promos,pro.php,2
https://www.moneycontrol.com/stock-reports,,stock-reports,1
https://www.moneycontrol.com/gamechangers/ambareeshbaliga,gamechangers,ambareeshbaliga,2
https://www.moneycontrol.com/gamechangers/?mc_source=MC_Eng_DT_Sudarshan_Sukhani_Subscription,,gamechangers,1
https://www.moneycontrol.com/gamechangers/shubham-agarwal,gamechangers,shubham-agarwal,2
https://www.moneycontrol.com/gamechangers/mecklai,gamechangers,mecklai,2
https://www.moneycontrol.com/gamechangers/,,gamechangers,1
https://poweryourtrade.moneycontrol.com/plus/login/login.php,login,login.php,3
https://www.facebook.com/moneycontrol,,moneycontrol,1
https://twitter.com/moneycontrolcom,,moneycontrolcom,1
https://www.instagram.com/moneycontrolcom/,,moneycontrolcom,1
https://www.linkedin.com/company/moneycontrol,company,moneycontrol,2
https://t.me/moneycontrolcom,,moneycontrolcom,1
https://www.youtube.com/@moneycontrol,,@moneycontrol,1
https://www.moneycontrol.com/india/newsarticle/rssfeeds/rssfeeds.php,rssfeeds,rssfeeds.php,4
https://mmb.moneycontrol.com/,,,0
https://www.moneycontrol.com/india/stockpricequote/,india,stockpricequote,2
https://www.moneycontrol.com/india/stockpricequote/A,stockpricequote,A,3
https://www.moneycontrol.com/india/stockpricequote/B,stockpricequote,B,3
https://www.moneycontrol.com/india/stockpricequote/C,stockpricequote,C,3
https://www.moneycontrol.com/india/stockpricequote/D,stockpricequote,D,3
https://www.moneycontrol.com/india/stockpricequote/E,stockpricequote,E,3
https://www.moneycontrol.com/india/stockpricequote/F,stockpricequote,F,3
https://www.moneycontrol.com/india/stockpricequote/G,stockpricequote,G,3
https://www.moneycontrol.com/india/stockpricequote/H,stockpricequote,H,3
https://www.moneycontrol.com/india/stockpricequote/I,stockpricequote,I,3
https://www.moneycontrol.com/india/stockpricequote/J,stockpricequote,J,3
https://www.moneycontrol.com/india/stockpricequote/K,stockpricequote,K,3
https://www.moneycontrol.com/india/stockpricequote/L,stockpricequote,L,3
https://www.moneycontrol.com/india/stockpricequote/M,stockpricequote,M,3
https://www.moneycontrol.com/india/stockpricequote/N,stockpricequote,N,3
https://www.moneycontrol.com/india/stockpricequote/O,stockpricequote,O,3
https://www.moneycontrol.com/india/stockpricequote/P,stockpricequote,P,3
https://www.moneycontrol.com/india/stockpricequote/Q,stockpricequote,Q,3
https://www.moneycontrol.com/india/stockpricequote/R,stockpricequote,R,3
https://www.moneycontrol.com/india/stockpricequote/S,stockpricequote,S,3
https://www.moneycontrol.com/india/stockpricequote/T,stockpricequote,T,3
https://www.moneycontrol.com/india/stockpricequote/U,stockpricequote,U,3
https://www.moneycontrol.com/india/stockpricequote/V,stockpricequote,V,3
https://www.moneycontrol.com/india/stockpricequote/W,stockpricequote,W,3
https://www.moneycontrol.com/india/stockpricequote/X,stockpricequote,X,3
https://www.moneycontrol.com/india/stockpricequote/Y,stockpricequote,Y,3
https://www.moneycontrol.com/india/stockpricequote/Z,stockpricequote,Z,3
https://www.moneycontrol.com/india/stockpricequote/others,stockpricequote,others,3
https://www.moneycontrol.com/news/business/markets/stock-market-live-sensex-nifty-50-share-price-gift-nifty-latest-updates-13-06-2025-liveblog-13115518.html,markets,stock-market-live-sensex-nifty-50-share-price-gift-nifty-latest-updates-13-06-2025-liveblog-13115518.html,4
https://www.moneycontrol.com/news/india/ahmedabad-plane-crash-news-live-updates-ahemedabad-london-flight-meghaninagar-liveblog-13113011.html,india,ahmedabad-plane-crash-news-live-updates-ahemedabad-london-flight-meghaninagar-liveblog-13113011.html,3
https://www.moneycontrol.com/world/israel-iran-war-news-live-updates-israel-missile-air-strikes-iran-nuclear-sites-ali-khamenei-benjamin-netanyahu-liveblog-13115273.html,world,israel-iran-war-news-live-updates-israel-missile-air-strikes-iran-nuclear-sites-ali-khamenei-benjamin-netanyahu-liveblog-13115273.html,2
https://www.moneycontrol.com/news/business/commodities/crude-oil-surges-over-5-after-israeli-strikes-on-iran-us-distances-itself-from-action-13115295.html,commodities,crude-oil-surges-over-5-after-israeli-strikes-on-iran-us-distances-itself-from-action-13115295.html,4
https://www.moneycontrol.com/world/israel-launches-strike-on-iran-prompting-fears-of-regional-war-article-13115175.html,world,israel-launches-strike-on-iran-prompting-fears-of-regional-war-article-13115175.html,2
https://www.moneycontrol.com/news/india/what-may-have-caused-air-india-plane-crash-in-ahmedabad-here-are-the-likely-factors-13116062.html,india,what-may-have-caused-air-india-plane-crash-in-ahmedabad-here-are-the-likely-factors-13116062.html,3
https://www.moneycontrol.com/news/business/sona-comstar-chairman-sunjay-kapur-dies-of-heart-attack-13115583.html,business,sona-comstar-chairman-sunjay-kapur-dies-of-heart-attack-13115583.html,3
https://www.moneycontrol.com/world/who-is-mohammad-bagheri-iran-s-top-military-commander-killed-in-israeli-strikes-was-once-a-student-who-stormed-us-embassy-in-1979-article-13116304.html,world,who-is-mohammad-bagheri-iran-s-top-military-commander-killed-in-israeli-strikes-was-once-a-student-who-stormed-us-embassy-in-1979-article-13116304.html,2
https://www.moneycontrol.com/world/iran-fires-over-100-drones-at-israel-in-major-retaliation-after-top-commanders-killed-article-13116551.html,world,iran-fires-over-100-drones-at-israel-in-major-retaliation-after-top-commanders-killed-article-13116551.html,2
https://www.moneycontrol.com/technology/google-cloud-outage-hits-platforms-including-spotify-discord-article-13114834.html,technology,google-cloud-outage-hits-platforms-including-spotify-discord-article-13114834.html,2
https://www.moneycontrol.com/news/business/,news,business,2
https://www.moneycontrol.com/news/business/markets/,business,markets,3
https://www.moneycontrol.com/news/business/stocks/,business,stocks,3
https://www.moneycontrol.com/news/india/,news,india,2
https://www.moneycontrol.com/city/,,city,1
https://www.moneycontrol.com/news/business/economy/,business,economy,3
https://www.moneycontrol.com/news/business/mutual-funds/,business,mutual-funds,3
https://www.moneycontrol.com/news/business/personal-finance/,business,personal-finance,3
https://www.moneycontrol.com/news/business/ipo/,business,ipo,3
https://www.moneycontrol.com/news/business/startup/,business,startup,3
https://www.moneycontrol.com/stocksmarketsindia/,,stocksmarketsindia,1
https://www.moneycontrol.com/markets/currencies/,markets,currencies,2
https://www.moneycontrol.com/commodity/,,commodity,1
https://www.moneycontrol.com/markets/premarket/,markets,premarket,2
https://www.moneycontrol.com/ipo/,,ipo,1
https://www.moneycontrol.com/markets/global-indices/,markets,global-indices,2
https://www.moneycontrol.com/bonds/,,bonds,1
https://www.moneycontrol.com/personal-finance/,,personal-finance,1
https://www.moneycontrolpay.com/?sso=,,,0
https://www.moneycontrol.com/credit-cards,,credit-cards,1
https://www.moneycontrol.com/account-aggregator,,account-aggregator,1
https://www.moneycontrol.com/fixed-deposit,,fixed-deposit,1
https://www.moneycontrol.com/fixed-deposit/fd-interest-rates/,fixed-deposit,fd-interest-rates,2
https://www.thefixedincome.com/,,,0
https://www.moneycontrol.com/mutualfundindia/,,mutualfundindia,1
https://www.moneycontrol.com/mutual-fund/mc-30,mutual-fund,mc-30,2
https://www.moneycontrol.com/mutual-funds/best-funds/equity.html,best-funds,equity.html,3
https://www.moneycontrol.com/mf/etf/,mf,etf,2
https://www.moneycontrol.com/mutual-funds/find-fund/,mutual-funds,find-fund,2
https://www.moneycontrol.com/personal-finance/tools/income-tax-calculator,tools,income-tax-calculator,3
https://www.moneycontrol.com/personal-finance/tools/emi-calculator.html,tools,emi-calculator.html,3
https://www.moneycontrol.com/personal-finance/tools/retirement-planning-calculator.html,tools,retirement-planning-calculator.html,3
https://www.moneycontrol.com/personal-finance/tools/gratuity-calculator.html,tools,gratuity-calculator.html,3
https://mmb.moneycontrol.com/,,,0
https://www.news18.com/,,,0
https://www.firstpost.com/,,,0
https://www.cnbctv18.com/,,,0
https://hindi.news18.com/,,,0
https://www.news18.com/cricket/,,cricket,1
https://www.overdrive.in/,,,0
https://www.moneycontrol.com/cdata/aboutus.php,cdata,aboutus.php,2
https://www.moneycontrol.com/cdata/contact.php,cdata,contact.php,2
https://www.moneycontrol.com/cdata/advisory-alert.php,cdata,advisory-alert.php,2
https://www.moneycontrol.com/advertise-on-moneycontrol.html,,advertise-on-moneycontrol.html,1
https://www.moneycontrol.com/cdata/disclaim.php,cdata,disclaim.php,2
https://www.moneycontrol.com/cdata/privacypolicy.php,cdata,privacypolicy.php,2
https://www.moneycontrol.com/cdata/gdpr_cookiepolicy.php,cdata,gdpr_cookiepolicy.php,2
https://www.moneycontrol.com/cdata/termsofuse.php,cdata,termsofuse.php,2
https://www.moneycontrol.com/glossary/,,glossary,1
https://www.moneycontrol.com/sitemap.php,,sitemap.php,1
https://www.moneycontrol.com/investors/,,investors,1
https://play.google.com/store/apps/details?id=com.divum.MoneyControl&referrer=utm_source%3DWebAppsPage%26utm_medium%3DInstallButton,apps,details,3
https://itunes.apple.com/app/apple-store/id408654600?pt=433541&ct=WebAppsPage_Install&mt=8,apple-store,id408654600,3
https://images.moneycontrol.com/pdffiles/IS-739420-I.pdf,pdffiles,IS-739420-I.pdf,2
https://www.moneycontrol.com/,,,0
https://www.moneycontrol.com/stocksmarketsindia/,,stocksmarketsindia,1
https://www.moneycontrolpay.com/,,,0
https://www.moneycontrol.com/news/,,news,1
https://www.moneycontrol.com/bestportfolio/wealth-management-tool/investments,wealth-management-tool,investments,3
